,Open,High,Low,Close,Volume
2015-08-03 13:07:15,1182301,1182400,1182301,1182399,1065
2015-08-03 13:07:16,1182350,1182350,1182300,1182300,2656
2015-08-03 13:07:17,1182200,1182380,1182000,1182000,6814
2015-08-03 13:07:18,1182200,1182400,1182070,1182199,284
2015-08-03 13:07:19,1182178,1182200,1182138,1182200,2000
2015-08-03 13:07:20,1182300,1182300,1181900,1182099,5577
2015-08-03 13:07:21,1182006,1182100,1182000,1182000,869
2015-08-03 13:07:22,1182199,1182200,1181975,1182000,1510
2015-08-03 13:07:23,1181920,1182100,1181900,1182100,2049
2015-08-03 13:07:24,1182000,1182200,1182000,1182199,261
2015-08-03 13:07:25,1182000,1182299,1182000,1182299,1439
2015-08-03 13:07:26,1182200,1182301,1182200,1182300,2864
2015-08-03 13:07:27,1182228,1182300,1182200,1182300,8875
2015-08-03 13:07:28,1182250,1182300,1182200,1182300,1808
2015-08-03 13:07:29,1182300,1182398,1182250,1182300,7661
2015-08-03 13:07:30,1182390,1182400,1182300,1182399,3118
2015-08-03 13:07:31,1182300,1182350,1182300,1182300,456
2015-08-03 13:07:32,1182300,1182500,1182300,1182500,14992
2015-08-03 13:07:33,1182500,1182600,1182500,1182500,650
2015-08-03 13:07:34,1182500,1182600,1182350,1182350,3610
2015-08-03 13:07:35,1182300,1182400,1182100,1182100,9783
2015-08-03 13:07:36,1182100,1182200,1182100,1182200,2730
2015-08-03 13:07:37,1182300,1182400,1182200,1182200,4547
2015-08-03 13:07:38,1182200,1182220,1182000,1182000,6092
2015-08-03 13:07:39,1182022,1182300,1181700,1181900,12560
2015-08-03 13:07:40,1182000,1182290,1181799,1181799,1404
2015-08-03 13:07:41,1181800,1181800,1181600,1181700,4087
2015-08-03 13:07:42,1181800,1181900,1181500,1181900,11656
2015-08-03 13:07:43,1181850,1181899,1181500,1181800,3711
2015-08-03 13:07:44,1181701,1181900,1181700,1181900,2212
2015-08-03 13:07:45,1181700,1181900,1181700,1181700,2059
2015-08-03 13:07:46,1181900,1181950,1181800,1181860,585
2015-08-03 13:07:47,1182000,1182125,1181950,1182125,4051
2015-08-03 13:07:48,1182105,1182105,1181800,1182062,1206
2015-08-03 13:07:49,1182062,1182099,1181801,1181927,2488
2015-08-03 13:07:50,1181900,1181900,1181850,1181900,406
2015-08-03 13:07:51,1181900,1181900,1181700,1181700,4834
2015-08-03 13:07:52,1181700,1181800,1181600,1181600,3239
2015-08-03 13:07:53,1181600,1181799,1181300,1181500,6450
2015-08-03 13:07:54,1181500,1181699,1181400,1181401,2373
2015-08-03 13:07:55,1181501,1181600,1181400,1181400,2079
2015-08-03 13:07:56,1181599,1181599,1181400,1181499,2343
2015-08-03 13:07:57,1181400,1181499,1181400,1181450,1933
2015-08-03 13:07:58,1181400,1181410,1181300,1181300,4338
2015-08-03 13:07:59,1181300,1181349,1181000,1181060,6978
2015-08-03 13:08:00,1181100,1181100,1180760,1180900,10607
2015-08-03 13:08:01,1180960,1181000,1180960,1181000,435
2015-08-03 13:08:02,1181012,1181300,1181012,1181150,1594
2015-08-03 13:08:03,1181130,1181400,1181120,1181399,7995
2015-08-03 13:08:04,1181300,1181400,1181100,1181399,6163
2015-08-03 13:08:05,1181220,1181362,1181200,1181301,1684
2015-08-03 13:08:06,1181350,1181350,1181110,1181110,1514
2015-08-03 13:08:07,1181162,1181260,1181000,1181050,6133
2015-08-03 13:08:08,1181000,1181100,1180600,1180600,15160
2015-08-03 13:08:09,1180700,1180760,1180600,1180600,7133
2015-08-03 13:08:10,1180799,1181030,1180500,1181030,14878
2015-08-03 13:08:11,1180800,1180800,1180601,1180656,2025
2015-08-03 13:08:12,1180600,1180700,1180600,1180600,1527
2015-08-03 13:08:13,1180730,1180980,1180601,1180800,5293
2015-08-03 13:08:14,1180800,1180900,1180700,1180700,2119
2015-08-03 13:08:15,1180800,1181000,1180700,1180700,1111
2015-08-03 13:08:16,1180800,1180900,1180610,1180710,3269
2015-08-03 13:08:17,1180800,1180900,1180501,1180501,7618
2015-08-03 13:08:18,1180500,1180700,1180500,1180700,957
2015-08-03 13:08:19,1180699,1180870,1180500,1180870,13552
2015-08-03 13:08:20,1180500,1180500,1180400,1180450,906
2015-08-03 13:08:21,1180400,1180500,1180200,1180500,3832
2015-08-03 13:08:22,1180200,1180500,1180100,1180199,2351
2015-08-03 13:08:23,1180136,1180255,1180100,1180255,1863
2015-08-03 13:08:24,1180300,1180300,1180200,1180200,4181
2015-08-03 13:08:25,1180300,1180300,1180210,1180210,1100
2015-08-03 13:08:26,1180250,1180300,1180200,1180260,4880
2015-08-03 13:08:27,1180299,1180299,1180100,1180101,1065
2015-08-03 13:08:28,1180200,1180300,1180100,1180100,3653
2015-08-03 13:08:29,1180199,1180200,1180100,1180200,2019
2015-08-03 13:08:30,1180300,1180400,1180200,1180399,3415
2015-08-03 13:08:31,1180300,1180400,1180300,1180375,666
2015-08-03 13:08:32,1180399,1180400,1180192,1180192,1175
2015-08-03 13:08:33,1180400,1180500,1180300,1180300,2345
2015-08-03 13:08:34,1180350,1180400,1180310,1180310,1137
2015-08-03 13:08:35,1180389,1180389,1180300,1180362,321
2015-08-03 13:08:36,1180338,1180350,1180300,1180301,1513
2015-08-03 13:08:37,1180400,1180400,1180310,1180375,164
2015-08-03 13:08:38,1180350,1180400,1180100,1180100,2608
2015-08-03 13:08:39,1180100,1180200,1179100,1179500,87513
2015-08-03 13:08:40,1179300,1179500,1179100,1179400,8162
2015-08-03 13:08:41,1179200,1179800,1179200,1179700,2998
2015-08-03 13:08:42,1179700,1180000,1179100,1179100,6756
2015-08-03 13:08:43,1180000,1180000,1179800,1179800,3081
2015-08-03 13:08:44,1179910,1179910,1179700,1179700,545
2015-08-03 13:08:45,1179750,1179900,1179600,1179675,6949
2015-08-03 13:08:46,1179700,1179700,1179200,1179200,16163
2015-08-03 13:08:47,1179200,1179201,1178500,1179201,34791
2015-08-03 13:08:48,1178900,1179100,1178700,1179100,4738
2015-08-03 13:08:49,1179100,1179300,1178610,1179199,7521
2015-08-03 13:08:50,1179200,1179200,1178900,1179150,7614
2015-08-03 13:08:51,1179000,1179200,1178902,1179000,931
2015-08-03 13:08:52,1179000,1179200,1179000,1179160,4495
2015-08-03 13:08:53,1179133,1179247,1179000,1179247,3269
2015-08-03 13:08:54,1179300,1179300,1179100,1179200,3648
2015-08-03 13:08:55,1179250,1179310,1179000,1179000,5907
2015-08-03 13:08:56,1179250,1179250,1178800,1179050,4725
2015-08-03 13:08:57,1178901,1179000,1178800,1179000,1062
2015-08-03 13:08:58,1179000,1179000,1178700,1178900,824
2015-08-03 13:08:59,1178910,1179100,1178800,1178800,9026
2015-08-03 13:09:00,1178801,1178999,1178700,1178750,2091
2015-08-03 13:09:01,1178700,1178800,1178650,1178780,3421
2015-08-03 13:09:02,1178600,1178601,1178450,1178500,8215
2015-08-03 13:09:03,1178490,1178500,1178400,1178500,1156
2015-08-03 13:09:04,1178400,1178400,1178200,1178400,12050
2015-08-03 13:09:05,1178350,1178500,1178200,1178200,7309
2015-08-03 13:09:06,1178299,1178500,1178200,1178305,7388
2015-08-03 13:09:07,1178362,1178399,1178201,1178363,4090
2015-08-03 13:09:08,1178350,1178499,1178200,1178400,10432
2015-08-03 13:09:09,1178480,1178700,1178410,1178600,5656
2015-08-03 13:09:10,1178778,1178800,1178220,1178600,2789
2015-08-03 13:09:11,1178800,1178800,1178300,1178300,9979
2015-08-03 13:09:12,1178300,1178500,1178200,1178300,4599
2015-08-03 13:09:13,1178300,1178399,1178100,1178163,7017
2015-08-03 13:09:14,1178163,1178200,1178100,1178138,714
2015-08-03 13:09:15,1178199,1178200,1178100,1178110,1428
2015-08-03 13:09:16,1178150,1178299,1178100,1178200,4474
2015-08-03 13:09:17,1178175,1178200,1178000,1178160,22929
2015-08-03 13:09:18,1178001,1178100,1178000,1178100,4292
2015-08-03 13:09:19,1178050,1178170,1178000,1178001,4136
2015-08-03 13:09:20,1178099,1178200,1178038,1178190,2955
2015-08-03 13:09:21,1178100,1178499,1178100,1178301,5858
2015-08-03 13:09:22,1178301,1178500,1178301,1178500,3068
2015-08-03 13:09:23,1178450,1178600,1178301,1178400,7954
2015-08-03 13:09:24,1178340,1178400,1178301,1178301,1211
2015-08-03 13:09:25,1178300,1178650,1178200,1178600,20327
2015-08-03 13:09:26,1178600,1178750,1178330,1178600,13205
2015-08-03 13:09:27,1178520,1178800,1178500,1178500,13772
2015-08-03 13:09:28,1178400,1178690,1178400,1178672,14233
2015-08-03 13:09:29,1178690,1178800,1178600,1178799,15438
2015-08-03 13:09:30,1178600,1178800,1178600,1178800,7580
2015-08-03 13:09:31,1178800,1178800,1178700,1178701,2219
2015-08-03 13:09:32,1178799,1178799,1178735,1178735,140
2015-08-03 13:09:33,1178800,1178800,1178600,1178750,10882
2015-08-03 13:09:34,1178710,1178767,1178600,1178600,4038
2015-08-03 13:09:35,1178699,1178699,1178500,1178501,4193
2015-08-03 13:09:36,1178500,1178550,1178400,1178516,4410
2015-08-03 13:09:37,1178599,1178700,1178300,1178511,2965
2015-08-03 13:09:38,1178599,1178599,1178500,1178500,3235
2015-08-03 13:09:39,1178500,1178600,1178400,1178580,8623
2015-08-03 13:09:40,1178589,1178600,1178238,1178300,11807
2015-08-03 13:09:41,1178300,1178599,1178200,1178299,1925
2015-08-03 13:09:42,1178300,1178300,1178200,1178300,9783
2015-08-03 13:09:43,1178200,1178300,1178200,1178200,4800
2015-08-03 13:09:44,1178200,1178299,1178100,1178200,866
2015-08-03 13:09:45,1178200,1178200,1178101,1178101,1635
2015-08-03 13:09:46,1178100,1178200,1178100,1178150,2935
2015-08-03 13:09:47,1178100,1178400,1178100,1178300,11170
2015-08-03 13:09:48,1178300,1178500,1178290,1178300,9506
2015-08-03 13:09:49,1178400,1178400,1178150,1178300,1374
2015-08-03 13:09:50,1178200,1178300,1178100,1178275,3685
2015-08-03 13:09:51,1178262,1178296,1178000,1178000,8695
2015-08-03 13:09:52,1178000,1178100,1177700,1177800,10422
2015-08-03 13:09:53,1177790,1178050,1177700,1177700,3250
2015-08-03 13:09:54,1177700,1177890,1177700,1177799,1928
2015-08-03 13:09:55,1177700,1178200,1177600,1177700,20552
2015-08-03 13:09:56,1177700,1177799,1177600,1177700,1603
2015-08-03 13:09:57,1177751,1177751,1177300,1177500,21102
2015-08-03 13:09:58,1177500,1177599,1177200,1177200,8573
2015-08-03 13:09:59,1177400,1177501,1177100,1177286,5935
2015-08-03 13:10:00,1177251,1177300,1177100,1177100,3604
2015-08-03 13:10:01,1177300,1177300,1177100,1177160,2400
2015-08-03 13:10:02,1177150,1177200,1177100,1177193,3439
2015-08-03 13:10:03,1177133,1177600,1177101,1177586,13580
2015-08-03 13:10:04,1177500,1177700,1177190,1177600,3743
2015-08-03 13:10:05,1177699,1177800,1177600,1177740,14163
2015-08-03 13:10:06,1177900,1177935,1177700,1177800,2021
2015-08-03 13:10:07,1177800,1177900,1177601,1177830,208
2015-08-03 13:10:08,1177899,1177899,1177740,1177740,4085
2015-08-03 13:10:09,1177701,1177790,1177600,1177601,1585
2015-08-03 13:10:10,1177700,1177801,1177600,1177650,878
2015-08-03 13:10:11,1177660,1177700,1177601,1177700,1289
2015-08-03 13:10:12,1177799,1178100,1177601,1178030,4453
2015-08-03 13:10:13,1178100,1178300,1178000,1178001,9301
2015-08-03 13:10:14,1178190,1178200,1177810,1177892,5170
2015-08-03 13:10:15,1177860,1178000,1177800,1177869,2211
2015-08-03 13:10:16,1177999,1177999,1177801,1177801,550
2015-08-03 13:10:17,1177990,1178000,1177700,1177700,9484
2015-08-03 13:10:18,1177700,1177800,1177675,1177800,724
2015-08-03 13:10:19,1177800,1178100,1177600,1178000,8282
2015-08-03 13:10:20,1177900,1178000,1177900,1177975,325
2015-08-03 13:10:21,1177900,1178000,1177900,1178000,1850
2015-08-03 13:10:22,1177830,1177835,1177800,1177800,1800
2015-08-03 13:10:23,1177800,1178100,1177800,1178100,3428
2015-08-03 13:10:24,1178099,1178300,1177400,1177400,32520
2015-08-03 13:10:25,1177500,1177830,1177400,1177500,9039
2015-08-03 13:10:26,1177500,1178080,1177400,1177500,5422
2015-08-03 13:10:27,1177475,1177500,1177200,1177200,9767
2015-08-03 13:10:28,1177200,1177400,1177125,1177160,3788
2015-08-03 13:10:29,1177101,1177430,1177100,1177336,2010
2015-08-03 13:10:30,1177130,1177400,1177100,1177300,3059
2015-08-03 13:10:31,1177200,1177399,1177200,1177320,733
2015-08-03 13:10:32,1177300,1177500,1177300,1177500,6845
2015-08-03 13:10:33,1177475,1177500,1177475,1177500,3585
2015-08-03 13:10:34,1177491,1177500,1177401,1177500,6751
2015-08-03 13:10:35,1177500,1177500,1177400,1177500,6254
2015-08-03 13:10:36,1177500,1177500,1177400,1177410,33137
2015-08-03 13:10:37,1177500,1177500,1177400,1177460,7493
2015-08-03 13:10:38,1177425,1177600,1177420,1177500,5480
2015-08-03 13:10:39,1177500,1177500,1177200,1177400,7287
2015-08-03 13:10:40,1177320,1177500,1177200,1177496,4329
2015-08-03 13:10:41,1177500,1177500,1177101,1177300,7242
2015-08-03 13:10:42,1177300,1177500,1177200,1177498,4200
2015-08-03 13:10:43,1177302,1177600,1177302,1177400,5565
2015-08-03 13:10:44,1177463,1177500,1177400,1177500,166
2015-08-03 13:10:45,1177425,1177440,1177425,1177440,418
2015-08-03 13:10:46,1177400,1177400,1177400,1177400,2862
2015-08-03 13:10:47,1177400,1177500,1177400,1177414,2107
2015-08-03 13:10:48,1177400,1177500,1177400,1177438,885
2015-08-03 13:10:49,1177400,1177490,1177100,1177300,4735
2015-08-03 13:10:50,1177100,1177500,1177100,1177100,4300
2015-08-03 13:10:51,1177200,1177300,1177000,1177000,16370
2015-08-03 13:10:52,1177300,1177300,1176800,1176800,15793
2015-08-03 13:10:53,1177000,1177192,1176900,1176901,6037
2015-08-03 13:10:54,1176901,1177000,1176799,1176799,7155
2015-08-03 13:10:55,1176900,1177100,1176830,1177025,3490
2015-08-03 13:10:56,1177000,1177300,1176800,1177109,4060
2015-08-03 13:10:57,1177000,1177400,1177000,1177400,1468
2015-08-03 13:10:58,1177325,1177390,1176820,1177300,2790
2015-08-03 13:10:59,1177334,1177400,1177200,1177335,3724
2015-08-03 13:11:00,1177200,1177400,1177000,1177000,5439
2015-08-03 13:11:01,1177100,1177100,1177010,1177028,2840
2015-08-03 13:11:02,1177099,1177100,1177000,1177099,1230
2015-08-03 13:11:03,1177097,1177100,1177050,1177050,680
2015-08-03 13:11:04,1177010,1177100,1177000,1177100,1814
2015-08-03 13:11:05,1177001,1177200,1177000,1177000,9532
2015-08-03 13:11:06,1177102,1177300,1177000,1177300,14145
2015-08-03 13:11:07,1177300,1177400,1177100,1177100,3324
2015-08-03 13:11:08,1177300,1177400,1177300,1177375,2385
2015-08-03 13:11:09,1177300,1177399,1177100,1177138,10763
2015-08-03 13:11:10,1177100,1177350,1177000,1177100,14120
2015-08-03 13:11:11,1177000,1177100,1177000,1177050,8665
2015-08-03 13:11:12,1177100,1177400,1177000,1177200,5745
2015-08-03 13:11:13,1177100,1177199,1176700,1177083,39233
2015-08-03 13:11:14,1177100,1177300,1177090,1177200,6485
2015-08-03 13:11:15,1177100,1177500,1177100,1177400,8667
2015-08-03 13:11:16,1177303,1177500,1177100,1177230,7279
2015-08-03 13:11:17,1177400,1178200,1177300,1177700,32792
2015-08-03 13:11:18,1178000,1178400,1177400,1178400,12818
2015-08-03 13:11:19,1178400,1178400,1177800,1177800,5730
2015-08-03 13:11:20,1177900,1177900,1177475,1177475,9110
2015-08-03 13:11:21,1177499,1177600,1177000,1177600,10594
2015-08-03 13:11:22,1177700,1178100,1177600,1177800,11096
2015-08-03 13:11:23,1177900,1177999,1177800,1177810,1022
2015-08-03 13:11:24,1177999,1178000,1177900,1177900,2035
2015-08-03 13:11:25,1177800,1177999,1177710,1177738,9439
2015-08-03 13:11:26,1177800,1177800,1177738,1177799,8511
2015-08-03 13:11:27,1177799,1177800,1177701,1177800,1132
2015-08-03 13:11:28,1177701,1177800,1177700,1177700,1343
2015-08-03 13:11:29,1177700,1178200,1177700,1178198,4515
2015-08-03 13:11:30,1178300,1178700,1178000,1178525,9247
2015-08-03 13:11:31,1178520,1178700,1178500,1178500,4403
2015-08-03 13:11:32,1178400,1178500,1178300,1178440,4502
2015-08-03 13:11:33,1178437,1178462,1178437,1178462,433
2015-08-03 13:11:34,1178460,1178900,1178400,1178800,7654
2015-08-03 13:11:35,1178700,1178800,1178500,1178752,7695
2015-08-03 13:11:36,1178800,1178800,1178501,1178501,1385
2015-08-03 13:11:37,1178699,1178700,1178500,1178699,4095
2015-08-03 13:11:38,1178600,1178800,1178600,1178700,2191
2015-08-03 13:11:39,1178797,1179000,1178797,1178975,7088
2015-08-03 13:11:40,1178890,1179600,1178890,1179543,12914
2015-08-03 13:11:41,1178999,1179400,1178999,1179344,2572
2015-08-03 13:11:42,1178900,1179500,1178900,1179362,4611
2015-08-03 13:11:43,1179337,1179500,1179300,1179313,1605
2015-08-03 13:11:44,1179400,1179480,1179200,1179200,451
2015-08-03 13:11:45,1179390,1179700,1179300,1179600,4063
2015-08-03 13:11:46,1179590,1179600,1179380,1179500,2187
2015-08-03 13:11:47,1179656,1179800,1179390,1179570,13490
2015-08-03 13:11:48,1179500,1179599,1179500,1179500,3580
2015-08-03 13:11:49,1179600,1179600,1179375,1179535,6147
2015-08-03 13:11:50,1179500,1179680,1179300,1179600,3457
2015-08-03 13:11:51,1179700,1179790,1179200,1179250,4703
2015-08-03 13:11:52,1179200,1179290,1179100,1179238,2116
2015-08-03 13:11:53,1179700,1179700,1179201,1179300,720
2015-08-03 13:11:54,1179400,1179599,1179300,1179599,1461
2015-08-03 13:11:55,1179420,1179430,1179300,1179420,4345
2015-08-03 13:11:56,1179175,1179300,1178940,1178940,2633
2015-08-03 13:11:57,1178928,1179100,1178900,1179075,8160
2015-08-03 13:11:58,1178920,1179000,1178900,1178973,1750
2015-08-03 13:11:59,1179090,1179399,1179000,1179300,2945
2015-08-03 13:12:00,1179400,1180000,1179300,1179738,29930
2015-08-03 13:12:01,1179800,1180000,1179710,1179900,16104
2015-08-03 13:12:02,1179900,1180000,1179900,1179975,3530
2015-08-03 13:12:03,1179900,1179950,1179800,1179800,2938
2015-08-03 13:12:04,1179650,1179800,1179601,1179700,6269
2015-08-03 13:12:05,1179747,1179800,1179700,1179799,1001
2015-08-03 13:12:06,1179738,1179799,1179600,1179678,1210
2015-08-03 13:12:07,1179700,1179700,1179400,1179690,6925
2015-08-03 13:12:08,1179499,1179500,1179400,1179440,1292
2015-08-03 13:12:09,1179499,1179500,1179400,1179500,1147
2015-08-03 13:12:10,1179675,1179675,1179400,1179490,1174
2015-08-03 13:12:11,1179500,1179600,1179400,1179500,3063
2015-08-03 13:12:12,1179502,1179502,1179475,1179475,1760
2015-08-03 13:12:13,1179400,1179550,1179300,1179300,3272
2015-08-03 13:12:14,1179400,1179500,1179400,1179500,1613
2015-08-03 13:12:15,1179599,1179600,1179500,1179500,960
2015-08-03 13:12:16,1179500,1179599,1179500,1179590,390
2015-08-03 13:12:17,1179500,1179600,1179500,1179590,500
2015-08-03 13:12:18,1179528,1179528,1179528,1179528,100
2015-08-03 13:12:19,1179500,1179699,1179500,1179699,2824
2015-08-03 13:12:20,1179600,1179700,1179589,1179650,299
2015-08-03 13:12:21,1179650,1179700,1179628,1179700,2534
2015-08-03 13:12:22,1179800,1179850,1179800,1179850,1533
2015-08-03 13:12:23,1179801,1179900,1179800,1179900,2792
2015-08-03 13:12:24,1179800,1179900,1179701,1179899,2556
2015-08-03 13:12:25,1179700,1179900,1179700,1179890,1330
2015-08-03 13:12:26,1179899,1179899,1179800,1179840,1078
2015-08-03 13:12:27,1179899,1179899,1179787,1179799,1770
2015-08-03 13:12:28,1179600,1179737,1179500,1179500,4044
2015-08-03 13:12:29,1179600,1179701,1179540,1179701,1994
2015-08-03 13:12:30,1179728,1179800,1179701,1179738,1224
2015-08-03 13:12:31,1179750,1179800,1179673,1179800,3649
2015-08-03 13:12:32,1179800,1179900,1179700,1179800,6707
2015-08-03 13:12:33,1179950,1180500,1179799,1180500,14169
2015-08-03 13:12:34,1180500,1180700,1180500,1180600,4798
2015-08-03 13:12:35,1180540,1180550,1180410,1180499,2265
2015-08-03 13:12:36,1180438,1180490,1180101,1180114,7336
2015-08-03 13:12:37,1180100,1180300,1180000,1180300,5740
2015-08-03 13:12:38,1180290,1180400,1180200,1180372,3050
2015-08-03 13:12:39,1180301,1180600,1180301,1180401,6174
2015-08-03 13:12:40,1180400,1180499,1180200,1180200,1406
2015-08-03 13:12:41,1180200,1180400,1180100,1180162,2885
2015-08-03 13:12:42,1180141,1180300,1180100,1180300,1154
2015-08-03 13:12:43,1180310,1180399,1180301,1180399,1054
2015-08-03 13:12:44,1180340,1180399,1180330,1180390,355
2015-08-03 13:12:45,1180334,1180399,1180000,1180100,3426
2015-08-03 13:12:46,1180100,1180390,1180000,1180100,8499
2015-08-03 13:12:47,1180200,1180200,1180101,1180199,1473
2015-08-03 13:12:48,1180200,1180200,1180050,1180100,1455
2015-08-03 13:12:49,1180200,1180400,1180091,1180300,2022
2015-08-03 13:12:50,1180400,1180475,1180190,1180200,8451
2015-08-03 13:12:51,1180300,1180399,1180100,1180300,3219
2015-08-03 13:12:52,1180300,1180300,1180200,1180300,500
2015-08-03 13:12:53,1180325,1180400,1180101,1180280,3750
2015-08-03 13:12:54,1180220,1180400,1180000,1180200,5672
2015-08-03 13:12:55,1180200,1180400,1179800,1180400,22376
2015-08-03 13:12:56,1180000,1180020,1179990,1180010,2692
2015-08-03 13:12:57,1179900,1180000,1179900,1180000,1717
2015-08-03 13:12:58,1180000,1180000,1179925,1179999,1925
2015-08-03 13:12:59,1179900,1180000,1179700,1179700,4350
2015-08-03 13:13:00,1179800,1179900,1179300,1179400,9787
2015-08-03 13:13:01,1179400,1179500,1179200,1179450,5069
2015-08-03 13:13:02,1179401,1179472,1179400,1179400,5859
2015-08-03 13:13:03,1179400,1179499,1179100,1179227,4485
2015-08-03 13:13:04,1179300,1179600,1179250,1179600,2031
2015-08-03 13:13:05,1179562,1179700,1179500,1179700,3071
2015-08-03 13:13:06,1179601,1179700,1179601,1179700,284
